"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-10","7.61",",,W",,,"0.00",",,W",,,,,,,,,"27",",,W","20",",,W",,,"  140",",,W","  140",",,W","16.1",",,W","18.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-11","12.97",",,W",,,"0.00",",,W",,,,,,,,,"31",",,W","24",",,W",,,"  100",",,W","  140",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-12","12.30",",,W",,,"0.04",",,W",,,,,,,,,"34",",,W","28",",,W",,,"  120",",,W","  130",",,W","21.0",",,W","28.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-13","4.70",",,W",,,"0.04",",,W",,,,,,,,,"36",",,W","29",",,W",,,"  100",",,W","   90",",,W","13.0",",,W","15.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-14","8.50",",,W",,,"0.01",",,W",,,,,,,,,"39",",,W","34",",,W",,,"  110",",,W","  130",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-15","6.04",",,W",,,"0.00",",,W",,,,,,,,,"45",",,W","33",",,W",,,"  110",",,W","  140",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-16","4.70",",,W",,,"0.00",",,W",,,,,,,,,"43",",,W","29",",,W",,,"  100",",,W","   90",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-17","7.83",",,W",,,"0.00",",,W",,,,,,,,,"44",",,W","33",",,W",,,"  100",",,W","  140",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-18","6.49",",,W",,,"0.01",",,W",,,,,,,,,"41",",,W","30",",,W",,,"  280",",,W","  280",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-19","6.04",",,W",,,"0.00",",,W",,,,,,,,,"30",",,W","19",",,W",,,"  270",",,W","  260",",,W","15.0",",,W","17.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-20","8.05",",,W",,,"0.37",",,W",,,,,,,,,"32",",,W","20",",,W",,,"  130",",,W","  130",",,W","19.9",",,W","23.9",",,W","    1",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-21","3.80",",,W",,,"0.00","T,,W",,,,,,,,,"34",",,W","28",",,W",,,"  110",",,W","  100",",,W","12.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-22","3.13",",,W",,,"0.02",",,W",,,,,,,,,"36",",,W","32",",,W",,,"   90",",,W","  100",",,W","13.0",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-23","9.84",",,W",,,"0.18",",,W",,,,,,,,,"44",",,W","35",",,W",,,"  270",",,W","  270",",,W","40.0",",,W","52.1",",,W","    1",",,W",,,"    1",",,W",,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-24","6.49",",,W",,,"0.00",",,W",,,,,,,,,"38",",,W","26",",,W",,,"  260",",,W","  250",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-25","9.62",",,W",,,"0.00",",,W",,,,,,,,,"36",",,W","27",",,W",,,"  100",",,W","  100",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-26","7.83",",,W",,,"0.00",",,W",,,,,,,,,"40",",,W","30",",,W",,,"  120",",,W","  120",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-27","9.17",",,W",,,"0.00",",,W",,,,,,,,,"40",",,W","28",",,W",,,"  100",",,W","  100",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-28","3.58",",,W",,,"0.00",",,W",,,,,,,,,"32",",,W","23",",,W",,,"  120",",,W","  120",",,W","10.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-29","9.40",",,W",,,"0.00",",,W",,,,,,,,,"33",",,W","26",",,W",,,"  100",",,W","   80",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-30","7.61",",,W",,,"0.03",",,W",,,,,,,,,"37",",,W","30",",,W",,,"  110",",,W","  100",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2013-12-31","4.25",",,W",,,"0.00",",,W",,,,,,,,,"41",",,W","27",",,W",,,"  250",",,W","  240",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-01","5.82",",,W",,,"0.00",",,W",,,,,,,,,"40",",,W","28",",,W",,,"  140",",,W","  140",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-02","9.62",",,W",,,"0.00","T,,W",,,,,,,,,"42",",,W","32",",,W",,,"  140",",,W","  100",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-03","13.87",",,W",,,"0.17",",,W",,,,,,,,,"42",",,W","28",",,W",,,"  250",",,W","  250",",,W","31.1",",,W","36.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-04","10.51",",,W",,,"0.00",",,W",,,,,,,,,"34",",,W","24",",,W",,,"  280",",,W","  270",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-05","4.03",",,W",,,"0.00",",,W",,,,,,,,,"33",",,W","15",",,W",,,"   90",",,W","   90",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-06","13.42",",,W",,,"0.00",",,W",,,,,,,,,"36",",,W","25",",,W",,,"   90",",,W","   90",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-07","6.49",",,W",,,"0.00","T,,W",,,,,,,,,"37",",,W","30",",,W",,,"  100",",,W","  100",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-08","8.05",",,W",,,"0.23",",,W",,,,,,,,,"38",",,W","32",",,W",,,"  150",",,W","  160",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-09","14.99",",,W",,,"0.19",",,W",,,,,,,,,"41",",,W","33",",,W",,,"  240",",,W","  260",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-10","18.57",",,W",,,"0.05",",,W",,,,,,,,,"42",",,W","38",",,W",,,"  250",",,W","  250",",,W","30.0",",,W","38.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-11","23.71",",,W",,,"0.23",",,W",,,,,,,,,"47",",,W","37",",,W",,,"  240",",,W","  240",",,W","38.9",",,W","52.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-12","23.49",",,W",,,"0.05",",,W",,,,,,,,,"45",",,W","35",",,W",,,"  240",",,W","  240",",,W","38.0",",,W","52.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-13","23.94",",,W",,,"0.00",",,W",,,,,,,,,"45",",,W","40",",,W",,,"  250",",,W","  250",",,W","36.0",",,W","48.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-14","3.80",",,W",,,"0.00",",,W",,,,,,,,,"50",",,W","36",",,W",,,"  250",",,W",,,"14.1",",,W",,,,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-15","4.92",",,W",,,"0.00",",,W",,,,,,,,,"47",",,W","30",",,W",,,"   60",",,W","   70",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-16","6.71",",,W",,,"0.00",",,W",,,,,,,,,"45",",,W","32",",,W",,,"  100",",,W","  100",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-17","4.70",",,W",,,"0.00",",,W",,,,,,,,,"45",",,W","24",",,W",,,"   90",",,W","   90",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-18","4.70",",,W",,,"0.00",",,W",,,,,,,,,"43",",,W","24",",,W",,,"  150",",,W","  150",",,W","14.1",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-19","3.36",",,W",,,"0.00",",,W",,,,,,,,,"33",",,W","24",",,W",,,"  320",",,W","  300",",,W","10.1",",,W","12.1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-20","2.46",",,W",,,"0.00",",,W",,,,,,,,,"32",",,W","25",",,W",,,"  320",",,W","  140",",,W","6.9",",,W","8.9",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-21","3.36",",,W",,,"0.00",",,W",,,,,,,,,"32",",,W","26",",,W",,,"  270",",,W","  280",",,W","13.0",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-22","4.25",",,W",,,"0.00",",,W",,,,,,,,,"29",",,W","25",",,W",,,"  360",",,W","  310",",,W","8.9",",,W","12.1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-23","4.92",",,W",,,"0.00",",,W",,,,,,,,,"30",",,W","27",",,W",,,"   90",",,W","  100",",,W","10.1",",,W","13.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-24","4.25",",,W",,,"0.00",",,W",,,,,,,,,"36",",,W","27",",,W",,,"  160",",,W","  160",",,W","12.1",",,W","13.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-25","2.91",",,W",,,"0.00","T,,W",,,,,,,,,"30",",,W","25",",,W",,,"  160",",,W","  160",",,W","8.1",",,W","10.1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-26","2.91",",,W",,,"0.00","T,,W",,,,,,,,,"27",",,W","24",",,W",,,"  270",",,W","  300",",,W","8.9",",,W","10.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-27","4.92",",,W",,,"0.00",",,W",,,,,,,,,"29",",,W","26",",,W",,,"  140",",,W","  130",",,W","10.1",",,W","12.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-28","8.95",",,W",,,"0.01",",,W",,,,,,,,,"33",",,W","25",",,W",,,"  100",",,W","   90",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-29","8.95",",,W",,,"0.88",",,W",,,,,,,,,"36",",,W","28",",,W",,,"  270",",,W","  280",",,W","17.0",",,W","23.9",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-30","8.72",",,W",,,"0.07",",,W",,,,,,,,,"37",",,W","30",",,W",,,"  230",",,W","  230",",,W","19.9",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-01-31","8.50",",,W",,,"0.03",",,W",,,,,,,,,"33",",,W","27",",,W",,,"  280",",,W","  280",",,W","16.1",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-01","5.37",",,W",,,"0.00",",,W",,,,,,,,,"29",",,W","12",",,W",,,"   90",",,W","   90",",,W","13.0",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-02","5.14",",,W",,,"0.07",",,W",,,,,,,,,"31",",,W","17",",,W",,,"  250",",,W","  270",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-03","5.37",",,W",,,"0.01",",,W",,,,,,,,,"24",",,W","2",",,W",,,"  280",",,W","  260",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-04","6.71",",,W",,,"0.00","T,,W",,,,,,,,,"19",",,W","-3",",,W",,,"   80",",,W","   70",",,W","15.0",",,W","19.0",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-05","9.40",",,W",,,"0.00",",,W",,,,,,,,,"14",",,W","-3",",,W",,,"   80",",,W","   80",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-06","13.87",",,W",,,"0.03",",,W",,,,,,,,,"17",",,W","-1",",,W",,,"   90",",,W","   90",",,W","23.0",",,W","27.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-07","7.16",",,W",,,"0.06",",,W",,,,,,,,,"23",",,W","3",",,W",,,"  100",",,W","  100",",,W","17.0",",,W","19.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-08","6.04",",,W",,,"0.08",",,W",,,,,,,,,"26",",,W","11",",,W",,,"  260",",,W","  260",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-09","5.59",",,W",,,"0.09",",,W",,,,,,,,,"26",",,W","16",",,W",,,"  270",",,W","  270",",,W","23.0",",,W","30.0",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-10","8.05",",,W",,,"0.01",",,W",,,,,,,,,"39",",,W","22",",,W",,,"  230",",,W","  230",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-11","11.41",",,W",,,"0.03",",,W",,,,,,,,,"41",",,W","35",",,W",,,"  250",",,W","  260",",,W","23.9",",,W","34.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-12","17.22",",,W",,,"0.08",",,W",,,,,,,,,"51",",,W","35",",,W",,,"  240",",,W","  240",",,W","38.9",",,W","52.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-13","16.78",",,W",,,"0.04",",,W",,,,,,,,,"47",",,W","33",",,W",,,"  240",",,W","  230",",,W","36.0",",,W","47.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-14","15.66",",,W",,,"0.20",",,W",,,,,,,,,"49",",,W","33",",,W",,,"  240",",,W","  250",",,W","36.0",",,W","45.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-15","12.97",",,W",,,"0.33",",,W",,,,,,,,,"44",",,W","32",",,W",,,"  250",",,W","  250",",,W","25.9",",,W","38.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-16","18.12",",,W",,,"0.00","T,,W",,,,,,,,,"42",",,W","33",",,W",,,"  240",",,W","  240",",,W","33.1",",,W","45.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-17","17.22",",,W",,,"0.28",",,W",,,,,,,,,"47",",,W","35",",,W",,,"  250",",,W","  240",",,W","45.0",",,W","61.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-18","16.78",",,W",,,"0.31",",,W",,,,,,,,,"46",",,W","33",",,W",,,"  240",",,W","  240",",,W","36.0",",,W","46.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-19","18.34",",,W",,,"0.00","T,,W",,,,,,,,,"41",",,W","31",",,W",,,"  240",",,W","  250",",,W","30.0",",,W","40.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-20","15.66",",,W",,,"0.16",",,W",,,,,,,,,"40",",,W","31",",,W",,,"  250",",,W","  250",",,W","30.0",",,W","38.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-21","12.30",",,W",,,"0.00","T,,W",,,,,,,,,"40",",,W","30",",,W",,,"  260",",,W","  240",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-22","3.58",",,W",,,"0.01",",,W",,,,,,,,,"35",",,W","27",",,W",,,"   60",",,W","   50",",,W","13.0",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-23","7.38",",,W",,,"0.25",",,W",,,,,,,,,"35",",,W","27",",,W",,,"  100",",,W","   90",",,W","13.0",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-24","4.92",",,W",,,"0.27",",,W",,,,,,,,,"35",",,W","27",",,W",,,"  270",",,W","  260",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-25","2.91",",,W",,,"0.00","T,,W",,,,,,,,,"33",",,W","23",",,W",,,"  280",",,W","  270",",,W","12.1",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-26","4.25",",,W",,,"0.00",",,W",,,,,,,,,"36",",,W","24",",,W",,,"  100",",,W","   90",",,W","15.0",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-27","4.92",",,W",,,"0.15",",,W",,,,,,,,,"31",",,W","26",",,W",,,"  270",",,W","  280",",,W","10.1",",,W","12.1",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-02-28","4.47",",,W",,,"0.07",",,W",,,,,,,,,"38",",,W","31",",,W",,,"   70",",,W","   80",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-03-01","10.96",",,W",,,"0.00","T,,W",,,,,,,,,"31",",,W","20",",,W",,,"   90",",,W","  100",",,W","21.0",",,W","23.9",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-03-02","6.71",",,W",,,"0.18",",,W",,,,,,,,,"37",",,W","24",",,W",,,"  100",",,W","  100",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,,,"    1",",,W","    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-03-03","9.40",",,W",,,"0.05",",,W",,,,,,,,,"47",",,W","36",",,W",,,"  250",",,W","  250",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-03-04","11.18",",,W",,,"0.01",",,W",,,,,,,,,"51",",,W","38",",,W",,,"  250",",,W","  250",",,W","29.1",",,W","35.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-03-05","12.30",",,W",,,"0.31",",,W",,,,,,,,,"50",",,W","40",",,W",,,"  250",",,W","  250",",,W","23.9",",,W","35.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-03-06","14.99",",,W",,,"0.31",",,W",,,,,,,,,"57",",,W","42",",,W",,,"  240",",,W","  240",",,W","33.1",",,W","42.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-03-07","11.41",",,W",,,"0.00",",,W",,,,,,,,,"51",",,W","36",",,W",,,"  240",",,W","  240",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-03-08","14.09",",,W",,,"0.15",",,W",,,,,,,,,"56",",,W","36",",,W",,,"   90",",,W","  150",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-03-09","10.07",",,W",,,"0.48",",,W",,,,,,,,,"57",",,W","47",",,W",,,"  170",",,W","  180",",,W","25.9",",,W","36.9",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-03-10","12.30",",,W",,,"0.13",",,W",,,,,,,,,"48",",,W","37",",,W",,,"  280",",,W","  270",",,W","25.9",",,W","35.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2014-03-11","7.16",",,W",,,"0.00",",,W",,,,,,,,,"49",",,W","33",",,W",,,"  260",",,W","  260",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,
